Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T28328,7/24/2022,C2835,Tablet,7,304.01,Credit Card,Pending
T28329,7/24/2022,C1688,Coffee Machine,-2,82.56,Cash,Failed
T28330,8/2/2022,C2176,Smartphone,-4,-420.27,Credit Card,Completed
T28331,7/24/2022,C3999,Tablet,700,117.62,Credit Card,Failed
T28332,7/24/2022,C904,Headphones,7,784.36,PayPal,Completed
T28333,7/24/2022,C1783,Laptop,-8,202.99,Cash,Completed
T28334,7/24/2022,C543,Coffee Machine,156,-920.17,Credit Card,Failed
T28335,9/19/2020,C1314,Smartphone,385,593.9,PayPal,Completed
T28336,7/24/2022,C2841,Tablet,961,-517.38,Credit Card,Pending
T28337,7/24/2022,C250,Headphones,-5,-450.28,Cash,Completed
T28338,7/24/2022,C1066,Laptop,6,55.875,PayPal,Completed
T28339,7/24/2022,C064,Tablet,3,-215.94,Cash,Completed
T28340,7/24/2022,C3135,Smartphone,1,-716.04,Cash,Completed
T28341,4/1/2023,C3158,Coffee Machine,-8,845.95,Credit Card,Failed
T28342,5/25/2021,C3212,Coffee Machine,559,598.98,PayPal,Completed
T28343,7/24/2022,C1370,Coffee Machine,1,-664.83,Cash,Completed
T28344,7/24/2022,C4858,Headphones,4,-52.565,PayPal,Completed
T28345,7/24/2022,C4718,Laptop,7,55.875,Credit Card,Pending
T28346,7/24/2022,C360,Headphones,499,-556.7,Credit Card,Pending
T28347,11/24/2020,Unknown,Laptop,-6,55.875,PayPal,Completed
T28348,7/24/2022,C433,Smartphone,6,62.87,Credit Card,Completed
T28351,7/24/2022,C2891,Tablet,-7,-58.515,Credit Card,Completed
T28352,7/24/2022,C4058,Laptop,-4,-924.74,Cash,Pending
T28353,7/24/2022,C3246,Laptop,-6,55.875,Credit Card,Completed
T28355,7/24/2022,C879,Tablet,-9,734.75,PayPal,Completed
T28356,7/24/2022,C4759,Headphones,-5,910.03,Cash,Completed
T28357,7/24/2022,C4920,Headphones,146,-828.35,PayPal,Completed
T28359,7/24/2022,Unknown,Laptop,-9,-893.62,Credit Card,Completed
T28360,4/5/2024,C2280,Headphones,-1,-52.565,PayPal,Failed
T28361,3/11/2022,Unknown,Headphones,2,-314.8,Cash,Completed
T28362,7/24/2022,C1145,Coffee Machine,814,-53.65,Cash,Completed
T28363,7/24/2022,C3730,Coffee Machine,625,-53.65,PayPal,Completed
T28364,9/18/2023,C3673,Tablet,6,-663.48,Credit Card,Completed
T28365,2/28/2021,Unknown,Coffee Machine,681,-349.9,PayPal,Completed
T28366,7/24/2022,C4232,Laptop,-5,562.4,Cash,Pending
T28367,6/13/2021,C4395,Headphones,495,-52.565,PayPal,Completed
T28368,10/24/2022,C4650,Coffee Machine,6,929.28,PayPal,Completed
T28369,7/24/2022,C2563,Tablet,-9,-58.515,Credit Card,Pending
T28371,7/24/2022,C296,Headphones,398,-253.43,Credit Card,Pending
T28372,7/24/2022,C1730,Tablet,-7,-58.515,PayPal,Completed
T28374,12/10/2022,C4197,Laptop,1000,100.39,PayPal,Completed
T28375,7/24/2022,C2727,Headphones,630,485.6,PayPal,Completed
T28376,7/24/2022,C1454,Coffee Machine,852,311.32,Credit Card,Completed
T28377,7/24/2022,Unknown,Smartphone,642,583.82,Credit Card,Failed
T28378,4/2/2022,C1625,Smartphone,4,-731.11,PayPal,Failed
T28379,7/24/2022,C615,Laptop,5,-376.15,PayPal,Completed
T28380,7/24/2022,Unknown,Coffee Machine,-5,-53.65,Credit Card,Completed
T28381,4/10/2021,C3527,Headphones,8,-979.47,PayPal,Pending
T28382,7/24/2022,C4060,Tablet,914,-58.515,Credit Card,Completed
T28383,5/8/2020,C2885,Laptop,250,55.875,Cash,Pending
T28384,7/20/2021,C071,Headphones,1,-379.38,PayPal,Pending
T28385,7/24/2022,C3500,Smartphone,-7,-720.71,Credit Card,Pending
T28386,7/24/2022,C4574,Smartphone,6,62.87,Credit Card,Completed
T28387,7/24/2022,C1077,Laptop,279,463.18,PayPal,Pending
T28388,7/24/2022,C2970,Headphones,663,373.98,Credit Card,Pending
T28389,7/24/2022,C219,Tablet,-5,-551.46,PayPal,Failed
T28390,7/13/2023,C3282,Laptop,10,439.28,Cash,Failed
T28391,7/24/2022,C1827,Laptop,5,966.58,PayPal,Pending
T28392,7/24/2022,C2976,Coffee Machine,-7,-951.62,PayPal,Completed
T28393,7/24/2022,C560,Coffee Machine,7,923.05,PayPal,Completed
T28394,7/24/2022,C033,Headphones,282,-848.8,Credit Card,Completed
T28395,7/24/2022,C2336,Tablet,103,71.66,PayPal,Completed
T28396,7/24/2022,C2183,Coffee Machine,-9,-53.65,PayPal,Failed
T28397,7/24/2022,C3269,Laptop,552,-350.12,Credit Card,Completed
T28398,7/24/2022,C1290,Tablet,-4,-668.86,PayPal,Failed
T28399,7/24/2022,C511,Smartphone,-9,62.87,PayPal,Completed
T28400,7/24/2022,C883,Coffee Machine,928,-53.65,Credit Card,Pending
T28401,7/24/2022,Unknown,Laptop,-1,-439.38,Credit Card,Completed
T28402,10/31/2022,C1507,Headphones,925,-52.565,PayPal,Completed
T28403,7/24/2022,C3368,Laptop,-2,55.875,Credit Card,Completed
T28404,7/24/2022,C3528,Tablet,5,-592.27,Credit Card,Completed
T28405,2/20/2023,C2452,Smartphone,-5,154.33,Credit Card,Completed
T28406,8/31/2021,C885,Smartphone,728,62.87,Cash,Completed
T28407,7/24/2022,C3395,Coffee Machine,635,-676.99,PayPal,Completed
T28408,11/18/2021,Unknown,Smartphone,-5,-959.22,PayPal,Completed
T28409,7/24/2022,C427,Headphones,709,726.87,Credit Card,Pending
T28410,7/24/2022,C819,Headphones,9,-805.14,Credit Card,Completed
T28411,7/24/2022,C4583,Laptop,-3,623.02,PayPal,Completed
T28412,7/24/2022,C2943,Smartphone,303,280.1,Credit Card,Failed
T28413,6/11/2024,C4032,Headphones,9,-52.565,Credit Card,Failed
T28414,7/24/2022,C1102,Tablet,711,-58.515,PayPal,Completed
T28415,7/24/2022,C3505,Tablet,699,-517.84,PayPal,Completed
T28416,11/22/2024,C661,Headphones,401,161.39,PayPal,Completed
T28417,5/20/2021,C4835,Laptop,8,155.48,PayPal,Completed
T28418,7/24/2022,C2952,Laptop,9,55.875,PayPal,Completed
T28419,7/24/2022,C2273,Headphones,592,-52.565,Credit Card,Completed
T28420,7/24/2022,C3408,Tablet,371,-58.515,Cash,Completed
T28421,7/15/2021,C2708,Tablet,9,595.29,Credit Card,Completed
T28423,11/16/2024,C3750,Coffee Machine,-10,-215.35,PayPal,Completed
T28424,11/26/2021,C515,Coffee Machine,-8,-507.59,PayPal,Completed
T28425,7/24/2022,C208,Smartphone,-10,299.22,PayPal,Completed
T28426,7/24/2022,C2566,Laptop,673,55.875,PayPal,Pending
T28427,7/24/2022,C4441,Coffee Machine,316,-53.65,Cash,Pending
T28428,7/24/2022,C770,Coffee Machine,111,-509.15,Credit Card,Completed
T28429,7/24/2022,C1971,Headphones,707,-52.565,Credit Card,Completed
T28430,7/24/2022,C3526,Tablet,6,-691.36,Cash,Completed
T28431,7/24/2022,C415,Headphones,616,-976.29,Credit Card,Failed
T28432,7/24/2022,C2444,Smartphone,4,-723.45,PayPal,Completed
T28433,7/24/2022,C864,Coffee Machine,-1,-778.35,Credit Card,Completed
T28434,7/24/2022,C4395,Tablet,-4,-145.95,Cash,Completed
T28435,10/16/2022,C936,Headphones,-6,-152.15,Credit Card,Completed
T28436,7/24/2022,C304,Laptop,6,55.875,PayPal,Failed
T28437,1/26/2024,C305,Coffee Machine,570,-454.41,PayPal,Completed
T28438,8/9/2024,Unknown,Tablet,7,906.42,Cash,Completed
T28439,7/24/2022,C1006,Coffee Machine,529,467.52,PayPal,Failed
T28440,7/24/2022,C192,Tablet,6,462.3,PayPal,Completed
T28441,7/24/2022,C4532,Tablet,773,-58.515,Credit Card,Completed
T28442,7/24/2022,C875,Smartphone,586,-359.93,PayPal,Pending
T28443,7/24/2022,C920,Tablet,2,496.32,Credit Card,Completed
T28444,7/24/2022,C3559,Headphones,8,-52.565,PayPal,Pending
T28445,7/24/2022,C1773,Tablet,6,-897.96,PayPal,Completed
T28446,6/22/2023,C678,Smartphone,-2,62.87,PayPal,Completed
T28447,1/2/2022,C1872,Headphones,-9,922.9,Credit Card,Completed
T28448,7/24/2022,C2823,Headphones,-1,-314.14,PayPal,Failed
T28449,7/24/2022,C4098,Coffee Machine,10,-159.52,Credit Card,Completed
T28450,7/24/2022,C2907,Laptop,7,55.875,PayPal,Failed
T28451,7/24/2022,C4741,Smartphone,863,62.87,PayPal,Pending
T28452,7/24/2022,C3347,Smartphone,-8,62.87,Credit Card,Completed
T28453,7/24/2022,C4601,Smartphone,-2,-105.24,Credit Card,Failed
T28454,5/11/2021,C4252,Smartphone,-6,557.8,PayPal,Pending
T28455,7/24/2022,C1958,Laptop,1,903.88,PayPal,Completed
T28456,3/31/2021,C1319,Smartphone,-9,-774.39,PayPal,Pending
T28457,7/24/2022,C1333,Laptop,733,55.875,Credit Card,Completed
T28458,7/24/2022,C3365,Tablet,10,940.38,PayPal,Completed
T28459,7/24/2022,C399,Tablet,-5,864.09,PayPal,Completed
T28460,7/24/2022,C4337,Laptop,1,258.16,Credit Card,Pending
T28461,7/24/2022,C803,Headphones,6,-786.46,Cash,Completed
T28462,7/24/2022,C080,Headphones,-6,180.56,PayPal,Completed
T28463,7/24/2022,C1711,Laptop,708,55.875,Credit Card,Completed
T28464,7/24/2022,C2098,Smartphone,1,341.09,PayPal,Failed
T28465,7/24/2022,C3221,Smartphone,6,-543.71,PayPal,Pending
T28466,7/24/2022,C4960,Coffee Machine,2,319.05,Credit Card,Completed
T28467,7/24/2022,C2386,Coffee Machine,-8,-930.24,PayPal,Failed
T28470,7/24/2022,C3097,Tablet,750,732.97,PayPal,Pending
T28471,7/24/2022,C3832,Headphones,441,-973.87,PayPal,Pending
T28472,7/24/2022,C1730,Laptop,-6,108.58,PayPal,Failed
T28473,7/24/2022,C1414,Coffee Machine,10,-774.62,PayPal,Pending
T28474,7/24/2022,C2349,Coffee Machine,-2,-53.65,Credit Card,Completed
T28475,7/24/2022,C241,Headphones,745,-515.7,Cash,Completed
T28476,7/24/2022,Unknown,Tablet,-5,-58.515,PayPal,Pending
T28477,7/24/2022,C3726,Coffee Machine,-6,-53.65,Credit Card,Completed
T28478,7/24/2022,C3321,Smartphone,-9,355.27,PayPal,Completed
T28479,7/24/2022,C1751,Coffee Machine,-7,971.22,PayPal,Failed
T28480,7/24/2022,C409,Tablet,-5,464.49,Credit Card,Completed
T28481,7/24/2022,C4689,Laptop,-4,-994.47,Credit Card,Failed
T28482,7/24/2022,C1972,Headphones,819,-52.565,Credit Card,Pending
T28483,8/2/2021,C2426,Laptop,548,-364.36,Cash,Completed
T28484,1/10/2020,C511,Laptop,521,55.875,PayPal,Pending
T28485,8/10/2021,C159,Smartphone,-6,-55.06,Credit Card,Completed
T28486,7/24/2022,C2300,Smartphone,6,650.83,Credit Card,Completed
T28487,7/24/2022,C2316,Headphones,-8,-52.565,Credit Card,Completed
T28488,8/14/2022,C965,Headphones,-7,-52.565,Credit Card,Failed
T28489,7/24/2022,C3337,Laptop,1,882.26,Cash,Completed
T28490,7/24/2022,C3143,Smartphone,112,62.87,Credit Card,Completed
T28491,7/24/2022,C3585,Tablet,-9,-809.83,PayPal,Completed
T28492,7/24/2022,C783,Headphones,967,-220.83,PayPal,Pending
T28493,5/1/2022,C2240,Laptop,944,-808.91,PayPal,Pending
T28494,7/24/2022,C3895,Smartphone,3,62.87,PayPal,Completed
T28495,7/24/2022,C1637,Tablet,-4,-286.06,PayPal,Completed
T28496,2/27/2024,C2143,Smartphone,103,103.62,Credit Card,Completed
T28497,7/29/2023,C4811,Laptop,157,748.82,Credit Card,Completed
T28498,12/12/2021,C2133,Laptop,6,55.875,Credit Card,Failed
T28500,7/24/2022,C4294,Laptop,806,-838.95,Credit Card,Completed
T28502,12/7/2020,C4656,Smartphone,-6,62.87,Credit Card,Failed
T28503,7/24/2022,Unknown,Tablet,295,-731.66,Credit Card,Completed
T28504,1/17/2020,C4270,Coffee Machine,7,-971.63,PayPal,Failed
T28505,5/4/2021,C1927,Headphones,374,-467.68,Cash,Pending
T28506,7/24/2022,C2533,Smartphone,10,336.08,PayPal,Completed
T28507,4/2/2020,C4486,Laptop,884,410.09,Credit Card,Completed
T28508,7/24/2022,C3577,Coffee Machine,-6,-53.65,Credit Card,Completed
T28509,7/24/2022,C1953,Smartphone,211,-816.5,Credit Card,Completed
T28510,7/24/2022,C1698,Coffee Machine,8,-211.72,Cash,Completed
T28511,7/24/2022,C2961,Headphones,866,-337.16,Credit Card,Pending
T28512,7/24/2022,C4131,Headphones,8,307.09,Credit Card,Completed
T28513,7/24/2022,C2575,Headphones,827,-557.89,Credit Card,Completed
T28514,1/27/2021,C1101,Headphones,2,-275.56,Credit Card,Completed
T28515,4/4/2022,C3944,Laptop,-4,55.875,PayPal,Completed
T28516,7/24/2022,C2945,Smartphone,272,-684.03,Credit Card,Completed
T28517,7/24/2022,C460,Tablet,10,-904.57,PayPal,Completed
T28518,7/24/2022,C746,Headphones,-6,-52.565,Credit Card,Completed
T28519,2/7/2021,C2099,Laptop,-7,609.94,Credit Card,Pending
T28520,5/13/2023,C158,Smartphone,155,-777.47,PayPal,Completed
T28521,7/24/2022,C4080,Tablet,874,-58.515,PayPal,Pending
T28523,7/24/2022,C4435,Tablet,-1,193.57,PayPal,Completed
T28524,3/11/2021,C4672,Headphones,-3,131.57,Credit Card,Completed
T28525,7/24/2022,C625,Smartphone,6,62.87,Credit Card,Failed
T28526,10/23/2022,C3902,Headphones,4,63.63,Credit Card,Pending
T28527,7/24/2022,C2450,Tablet,1,-58.515,PayPal,Completed
T28528,7/24/2022,C2190,Laptop,1,783.89,Credit Card,Failed
T28529,3/3/2021,C3393,Headphones,8,846.4,PayPal,Failed
T28530,8/10/2023,C3597,Headphones,102,972.03,Credit Card,Completed
T28531,7/24/2022,C1530,Tablet,-8,-58.515,PayPal,Completed
T28532,7/24/2022,C1372,Smartphone,691,62.87,PayPal,Failed
T28533,7/24/2022,C1293,Tablet,294,-627.24,Cash,Completed
T28534,7/24/2022,C1438,Smartphone,-5,-724.07,Credit Card,Completed
T28535,7/24/2022,C4151,Headphones,895,-936.76,Credit Card,Completed
T28536,8/7/2023,C3546,Coffee Machine,-10,-53.65,Cash,Completed
T28537,7/24/2022,C4794,Laptop,-5,-173.9,Credit Card,Failed
T28538,7/24/2022,C1054,Laptop,-6,-912.52,PayPal,Failed
T28539,8/21/2020,C3374,Coffee Machine,2,-840.25,Credit Card,Completed
T28540,12/20/2021,C101,Tablet,657,-967.26,PayPal,Completed
T28541,5/8/2022,C4893,Tablet,-5,-84.97,Credit Card,Completed
T28542,3/16/2023,C1150,Tablet,594,-978.57,PayPal,Failed
T28543,7/24/2022,C4671,Headphones,698,358.09,PayPal,Completed
T28544,7/24/2022,C3494,Smartphone,2,-156.57,Credit Card,Completed
T28546,7/24/2022,C2044,Coffee Machine,9,-53.65,PayPal,Completed
T28547,7/24/2022,C1787,Coffee Machine,167,922.11,Credit Card,Completed
T28548,7/24/2022,C1525,Smartphone,-5,62.87,PayPal,Completed
T28549,7/24/2022,C3349,Coffee Machine,350,-670.68,Cash,Completed
T28550,7/24/2022,C1629,Headphones,5,-52.565,Credit Card,Completed
T28551,7/24/2022,C523,Smartphone,715,337.24,PayPal,Completed
T28552,2/16/2024,C2314,Laptop,8,55.875,Credit Card,Completed
T28553,7/24/2022,C1084,Coffee Machine,-5,566.99,PayPal,Failed
T28554,8/4/2021,C3573,Tablet,714,187.89,Credit Card,Completed
T28555,3/26/2020,C3906,Headphones,4,-52.565,Credit Card,Pending
T28556,5/16/2024,C4910,Headphones,-8,-52.565,Credit Card,Completed
T28557,1/27/2025,C2641,Smartphone,847,-248.71,Credit Card,Failed
T28558,4/11/2022,C4990,Tablet,-8,616.34,Credit Card,Completed
T28559,7/24/2022,C129,Coffee Machine,-2,-53.65,PayPal,Completed
T28560,7/24/2022,C4609,Coffee Machine,5,-639.12,PayPal,Pending
T28561,2/18/2024,C1892,Coffee Machine,1,-53.65,Credit Card,Completed
T28563,3/1/2022,C4914,Smartphone,-5,-654.34,Cash,Completed
T28564,5/28/2023,C744,Coffee Machine,10,-53.65,Credit Card,Completed
T28565,7/24/2022,C4674,Headphones,6,813,PayPal,Completed
T28566,1/18/2022,C1940,Coffee Machine,-1,-568.25,Credit Card,Failed
T28567,7/24/2022,C1850,Tablet,-9,807.64,Credit Card,Completed
T28569,7/24/2022,C837,Tablet,7,-58.515,PayPal,Completed
T28570,7/24/2022,C4674,Smartphone,-1,931.37,Credit Card,Completed
T28571,8/17/2020,Unknown,Laptop,-3,850.16,Credit Card,Completed
T28572,7/24/2022,C4733,Smartphone,-3,62.87,Cash,Completed
T28573,7/24/2022,C3761,Tablet,388,-690.34,PayPal,Failed
T28574,7/24/2022,C1251,Headphones,10,-52.565,PayPal,Completed
T28575,7/24/2022,C3943,Laptop,306,55.875,PayPal,Failed
T28576,7/24/2022,Unknown,Tablet,5,-58.515,PayPal,Completed
T28577,7/24/2022,C2020,Coffee Machine,3,-268.44,PayPal,Completed
T28578,7/24/2022,C3733,Headphones,-8,-52.565,PayPal,Completed
T28580,7/24/2022,C544,Coffee Machine,304,-53.65,Credit Card,Completed
T28581,10/26/2024,Unknown,Laptop,-1,55.875,PayPal,Completed
T28582,7/24/2022,C4364,Coffee Machine,269,64.27,Credit Card,Failed
T28583,7/24/2022,C201,Tablet,864,-570.53,Credit Card,Completed
T28584,7/24/2022,C607,Smartphone,4,62.87,Credit Card,Completed
T28585,7/24/2022,C2741,Smartphone,3,985.68,Credit Card,Completed
T28586,5/29/2024,C1367,Headphones,652,-52.565,Cash,Pending
T28587,7/24/2022,C4827,Tablet,742,-58.515,Credit Card,Completed
T28588,7/24/2022,C1208,Tablet,4,-676.75,PayPal,Pending
T28589,8/3/2020,C303,Laptop,10,-593.87,Credit Card,Completed
T28590,3/17/2022,C3379,Smartphone,797,62.87,Cash,Completed
T28591,7/24/2022,C3521,Headphones,9,-52.565,PayPal,Completed
T28592,7/24/2022,C3487,Tablet,-10,229.14,PayPal,Failed
T28593,10/25/2021,C420,Headphones,8,-578.52,Credit Card,Completed
T28594,7/24/2022,C320,Laptop,-7,-987.26,Cash,Completed
T28595,3/15/2021,C940,Coffee Machine,894,-126.74,PayPal,Pending
T28596,7/24/2022,C259,Coffee Machine,-2,-181.89,PayPal,Completed
T28597,3/7/2023,C634,Laptop,798,-373.15,Credit Card,Failed
T28598,7/24/2022,Unknown,Laptop,7,55.875,Credit Card,Completed
T28599,7/24/2022,C3919,Headphones,-4,-336.38,Credit Card,Completed
T28600,7/24/2022,C598,Headphones,-9,-52.565,PayPal,Completed
T28601,7/24/2022,C4179,Smartphone,-1,62.87,Cash,Completed
T28602,7/24/2022,C1702,Coffee Machine,396,486.62,Credit Card,Completed
T28603,12/2/2023,C2968,Coffee Machine,-2,-53.65,PayPal,Completed
T28604,7/24/2022,C3721,Smartphone,7,869.77,PayPal,Failed
T28605,7/24/2022,C3166,Coffee Machine,435,-53.65,Credit Card,Completed
T28606,7/24/2022,C1135,Headphones,7,256.57,Credit Card,Completed
T28607,7/24/2022,C3606,Headphones,482,-52.565,Credit Card,Completed
T28608,5/5/2021,C2194,Smartphone,9,-906.29,Credit Card,Pending
T28609,7/24/2022,C1219,Coffee Machine,229,-561.96,Cash,Failed
T28610,7/24/2022,C2528,Coffee Machine,-7,-634.1,PayPal,Pending
T28611,7/24/2022,C046,Headphones,-8,835.5,PayPal,Completed
T28612,7/24/2022,C3746,Headphones,465,531.69,Credit Card,Completed
T28613,11/1/2021,C659,Coffee Machine,769,112.37,Credit Card,Completed
T28615,7/24/2022,C4537,Headphones,4,-52.565,Credit Card,Completed
T28616,7/24/2022,C3542,Tablet,461,-58.515,Credit Card,Completed
T28617,8/11/2023,C1276,Smartphone,7,62.87,Credit Card,Completed
T28618,7/24/2022,C1059,Coffee Machine,543,-969.31,PayPal,Completed
T28620,12/17/2021,C894,Smartphone,475,182.38,Credit Card,Completed
T28621,12/3/2021,C1358,Tablet,-9,-69.12,PayPal,Pending
T28622,7/24/2022,C4802,Tablet,3,-642.3,Credit Card,Failed
T28623,7/24/2022,C964,Coffee Machine,-9,-582.75,Credit Card,Completed
T28624,3/1/2021,C2257,Laptop,600,540.1,Credit Card,Completed
T28625,3/19/2024,C4815,Coffee Machine,1,463.51,Credit Card,Pending
T28626,7/24/2022,C2008,Coffee Machine,-7,-53.65,Credit Card,Completed
T28627,7/24/2022,Unknown,Laptop,179,55.875,PayPal,Completed
T28628,7/24/2022,C4389,Tablet,146,-58.515,Credit Card,Completed
T28629,12/21/2024,C4639,Headphones,6,-52.565,PayPal,Completed
T28630,7/2/2023,C046,Headphones,260,570.74,Credit Card,Completed
T28631,7/24/2022,C4853,Smartphone,6,62.87,Credit Card,Completed
T28632,7/24/2022,C2595,Laptop,196,-888.89,Credit Card,Completed
T28633,8/3/2023,C1996,Laptop,6,55.875,PayPal,Completed
T28634,7/24/2022,C2956,Coffee Machine,6,-916.11,Cash,Completed
T28635,7/24/2022,C2118,Coffee Machine,-3,-313.89,PayPal,Failed
T28636,7/24/2022,C4340,Tablet,-9,-58.515,PayPal,Failed
T28637,7/24/2022,C1955,Tablet,6,-197.08,Cash,Completed
T28638,7/24/2022,C1348,Coffee Machine,6,877.7,PayPal,Failed
T28639,7/24/2022,C2879,Coffee Machine,705,-53.65,Credit Card,Failed
T28640,7/24/2022,C4445,Tablet,6,-700.74,PayPal,Completed
T28641,7/24/2022,C866,Smartphone,687,130.56,PayPal,Completed
T28642,5/2/2021,C4279,Coffee Machine,-8,839.58,PayPal,Pending
T28643,7/24/2022,C1172,Smartphone,7,62.87,PayPal,Completed
T28644,7/24/2022,C3555,Tablet,-1,-356.68,PayPal,Completed
T28645,12/8/2021,C3150,Coffee Machine,-9,-53.65,Credit Card,Completed
T28646,11/23/2022,C4627,Headphones,10,-131.49,Credit Card,Completed
T28647,7/24/2022,C3493,Laptop,483,-442.33,Credit Card,Completed
T28648,9/8/2020,Unknown,Headphones,643,-313.77,PayPal,Completed
T28649,7/24/2022,C2299,Smartphone,-9,62.87,Cash,Completed
T28650,7/24/2022,C3706,Tablet,-3,-451.62,PayPal,Completed
T28651,7/24/2022,C2327,Smartphone,9,-723.56,PayPal,Pending
T28652,7/24/2022,C4768,Headphones,628,830.54,PayPal,Failed
T28653,7/24/2022,C155,Headphones,-3,-839.04,Credit Card,Completed
T28654,7/24/2022,C4524,Smartphone,860,-872.59,Credit Card,Completed
T28655,1/8/2023,C947,Headphones,607,-293.57,PayPal,Completed
T28656,7/24/2022,C4976,Headphones,589,-749.79,PayPal,Failed
T28657,7/24/2022,C930,Tablet,-10,494.3,Credit Card,Completed
T28659,7/24/2022,C2254,Coffee Machine,4,-265.84,PayPal,Completed
T28660,7/24/2022,Unknown,Smartphone,-5,62.87,PayPal,Completed
T28661,9/2/2021,C2913,Tablet,10,472.32,PayPal,Failed
T28662,9/9/2021,C2912,Headphones,660,470.32,PayPal,Completed
T28663,7/24/2022,C4278,Smartphone,9,62.87,PayPal,Failed
T28664,7/24/2022,C2284,Coffee Machine,-4,508.67,Credit Card,Pending
T28665,7/24/2022,C4868,Smartphone,648,-294.96,PayPal,Completed
T28666,4/11/2021,C1489,Tablet,392,-58.515,PayPal,Completed
T28667,12/25/2023,C780,Smartphone,2,780.32,PayPal,Pending
T28668,7/24/2022,C1347,Coffee Machine,9,-53.65,Cash,Failed
T28669,7/24/2022,C4682,Coffee Machine,8,-53.65,PayPal,Completed
T28670,10/10/2024,C2633,Headphones,368,-52.565,PayPal,Completed
T28671,7/24/2022,C562,Laptop,122,-470.69,PayPal,Failed
T28672,7/24/2022,Unknown,Laptop,239,580.11,PayPal,Failed
T28673,7/24/2022,C1596,Laptop,8,55.875,PayPal,Completed
T28674,10/11/2024,C4930,Headphones,3,-766.22,Credit Card,Completed
T28675,12/7/2024,Unknown,Smartphone,1,50.19,Cash,Completed
T28676,7/24/2022,C4164,Laptop,788,55.875,PayPal,Pending
T28677,5/2/2020,C287,Tablet,6,-736.84,Credit Card,Completed
T28678,7/24/2022,C3114,Laptop,-7,-210.74,Credit Card,Pending
T28679,7/24/2022,C1575,Headphones,7,295.89,PayPal,Completed
T28680,7/24/2022,C3168,Tablet,275,344.42,Credit Card,Completed
T28681,7/24/2022,C2161,Tablet,9,773.25,Credit Card,Failed
T28682,7/24/2022,C046,Coffee Machine,-7,157.43,Credit Card,Completed
T28683,1/25/2023,C821,Smartphone,6,-202.71,Credit Card,Completed
T28684,7/24/2022,C3041,Headphones,-5,-342.9,Cash,Completed
T28686,7/24/2022,C1377,Smartphone,-3,-554.06,Credit Card,Failed
T28687,7/24/2022,C3819,Laptop,2,55.875,PayPal,Completed
T28688,7/24/2022,C2436,Tablet,983,-58.515,Credit Card,Pending
